line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
LI19338,T17084,P013,,1,3063.57
LI19339,T03812,P333,PR37,3,2654.16
LI19340,T04546,P339,,1,4912.26
LI19341,T09975,P064,,1,11203.73
LI19342,T01655,P188,,1,269.59
LI19343,T10588,P326,,1,33545.34
LI19344,T00703,P357,,1,10398.15
LI19345,T12334,P439,,5,55377.95
LI19346,T08006,P489,,4,25151.84
LI19347,T05906,P227,,3,31566.9
LI19348,T14298,P364,,1,167.32
LI19349,T04760,P188,,4,1078.36
LI19350,T02639,P448,,2,64963.44
LI19351,T05497,P447,,1,2426.28
LI19352,T17653,P363,,2,60141.82
LI19353,T10680,P467,,1,1396.2
LI19354,T12330,P332,,-1,-5275.85
LI19355,T05922,P126,,1,2697.18
LI19356,T16066,P355,,1,1742.81
LI19357,T11145,P352,,4,4702.44
LI19358,T01564,P042,,5,9104.1
LI19359,T15618,P110,,1,2594.23
LI19360,T05576,P012,,1,7542.57
LI19361,T15211,P087,,1,34580.96
LI19362,T02204,P251,,2,7933.74
LI19363,T03131,P317,,1,5005.44
LI19364,T17948,P292,,1,1640.02
LI19365,T07338,P143,,1,7910.04
LI19366,T10994,P276,,1,4991.78
LI19367,T14305,P300,,2,76769.0
LI19368,T12562,P400,,1,1174.83
LI19369,T08447,P078,,1,134.94
LI19370,T13916,P457,,3,8862.12
LI19371,T19364,P009,,1,3805.36
LI19372,T04313,P339,,1,4912.26
LI19373,T16443,P475,,1,391.11
LI19374,T04854,P271,,1,6752.74
LI19375,T06070,P422,,1,11543.98
LI19376,T13438,P011,,5,83199.1
LI19377,T06406,P037,,1,4870.43
LI19378,T08038,P354,,1,10365.4
LI19379,T05244,P120,,1,7405.73
LI19380,T02980,P281,,1,4385.22
LI19381,T09165,P342,,1,305.17
LI19382,T14475,P180,,2,7616.88
LI19383,T11030,P081,,1,1439.42
LI19384,T11185,P288,,1,2157.64
LI19385,T00690,P493,,3,11509.59
LI19386,T14976,P365,PR19,1,2203.88
LI19387,T07214,P231,,2,69946.26
LI19388,T00528,P297,PR31,1,2770.74
LI19389,T10127,P476,,1,4750.73
LI19390,T07453,P310,PR11,1,1994.24
LI19391,T07434,P114,,1,2908.56
LI19392,T07355,P430,,1,2334.51
LI19393,T04378,P417,,1,14435.33
LI19394,T00428,P061,,1,2096.3
LI19395,T16558,P158,,1,8096.62
LI19396,T07274,P326,,1,33545.34
LI19397,T02044,P127,,2,8383.56
LI19398,T01876,P199,,4,20648.2
LI19399,T18853,P304,PR26,1,6129.81
LI19400,T18316,P378,PR81,2,79015.0
LI19401,T12581,P178,,1,7636.81
LI19402,T16154,P431,,1,134.74
LI19403,T13521,P249,,1,255.18
LI19404,T01267,P223,,4,29840.08
LI19405,T14412,P255,,2,52077.74
LI19406,T11091,P472,,1,11713.75
LI19407,T13687,P200,,2,15626.94
LI19408,T01813,P228,,2,5978.08
LI19409,T04101,P053,,5,156971.1
LI19410,T16725,P315,,1,3632.35
LI19411,T13023,P472,,1,11713.75
LI19412,T06536,P369,,4,14394.04
LI19413,T19412,P381,,5,39981.7
LI19414,T09877,P069,,4,28260.2
LI19415,T10796,P211,,1,14782.41
LI19416,T14957,P115,,3,8131.47
LI19417,T05632,P203,,5,176128.2
LI19418,T11553,P452,,4,16399.04
LI19419,T17666,P477,PR32,2,15627.1
LI19420,T01257,P410,,1,238.84
LI19421,T00542,P457,,1,2954.04
LI19422,T00663,P423,,1,6785.32
LI19423,T00754,P050,,2,13321.54
LI19424,T11193,P002,PR72,2,45661.4
LI19425,T05558,P203,,1,35225.64
LI19426,T14736,P053,,1,31394.22
LI19427,T04257,P435,PR74,1,2356.96
LI19428,T10923,P429,,1,40635.19
LI19429,T16297,P375,,1,8115.74
LI19430,T08517,P095,,1,325.37
LI19431,T09276,P077,,1,3314.66
LI19432,T03144,P320,,2,29953.16
LI19433,T16113,P387,,5,1244.0
LI19434,T02937,P295,,1,121.21
LI19435,T12267,P194,,2,23404.28
LI19436,T12974,P016,,1,2134.75
LI19437,T18370,P339,,1,4912.26
LI19438,T08457,P344,,-1,-35155.9
LI19439,T18287,P425,,1,965.46
LI19440,T16183,P065,,1,72.6
LI19441,T11675,P069,,1,7065.05
LI19442,T16455,P006,,1,288.27
LI19443,T07036,P050,,5,33303.85
LI19444,T01249,P340,,1,-1063.1
LI19445,T01300,P006,,2,576.54
LI19446,T18846,P387,,1,248.8
LI19447,T00994,P149,,1,144.66
LI19448,T17936,P024,,1,7390.18
LI19449,T10353,P122,,1,3563.49
LI19450,T00016,P301,,1,9969.13
LI19451,T16527,P384,,1,5966.88
LI19452,T14270,P037,,1,4870.43
LI19453,T04960,P482,,4,19412.2
LI19454,T17495,P340,,1,-1063.1
LI19455,T17050,P345,,1,44848.33
LI19456,T06023,P201,,1,321.85
LI19457,T16647,P244,,3,90571.89
LI19458,T05250,P451,,4,42613.04
LI19459,T07459,P472,,4,46855.0
LI19460,T09415,P156,,1,2868.77
LI19461,T02988,P236,,2,3353.54
LI19462,T10386,P155,,1,11191.16
LI19463,T15020,P419,PR11,1,49.74
LI19464,T00343,P151,,1,153.0
LI19465,T10140,P333,,1,884.72
LI19466,T06305,P198,,1,7989.73
LI19467,T02358,P352,,3,3526.83
LI19468,T17751,P452,,1,4099.76
LI19469,T07512,P078,PR88,1,134.94
LI19470,T12354,P412,,1,1633.12
LI19471,T19112,P054,,1,47663.98
LI19472,T03554,P006,,4,1153.08
LI19473,T04192,P222,PR49,1,1950.06
LI19474,T11524,P037,,4,19481.72
LI19475,T01858,P329,,1,3940.93
LI19476,T01688,P173,,4,15703.88
LI19477,T09434,P490,,1,4660.67
LI19478,T04402,P258,,5,248530.9
LI19479,T04592,P319,,1,6571.84
LI19480,T17542,P318,,1,-22.99
LI19481,T13853,P482,,3,14559.15
LI19482,T09297,P416,,1,70.93
LI19483,T08842,P269,,2,9025.58
LI19484,T10342,P408,,1,14878.62
LI19485,T18070,P188,,2,539.18
LI19486,T07174,P106,,1,12345.38
LI19487,T18960,P396,,1,44.77
LI19488,T18090,P096,,1,6201.56
LI19489,T17470,P046,,1,41040.81
LI19490,T19368,P130,,1,6932.63
LI19491,T11290,P222,,2,3900.12
LI19492,T04456,P385,,3,109964.49
LI19493,T10157,P332,,1,5275.85
LI19494,T01050,P242,,1,2180.78
LI19495,T18696,P227,,2,21044.6
LI19496,T06218,P048,,1,-1728.79
LI19497,T06149,P217,,1,27627.01
LI19498,T04954,P054,,1,47663.98
LI19499,T00403,P222,,1,1950.06
LI19500,T19337,P142,,1,1802.77
LI19501,T06004,P404,,1,333.26
LI19502,T10567,P342,,1,305.17
LI19503,T19145,P274,,1,2461.71
LI19504,T02207,P054,,1,47663.98
LI19505,T08179,P346,,1,74.84
LI19506,T06866,P316,,3,68889.18
LI19507,T00988,P035,,1,3048.28
LI19508,T03713,P187,,2,52973.08
LI19509,T18794,P352,,2,11756.1
LI19510,T02465,P295,,2,242.42
LI19511,T10758,P319,,2,13143.68
LI19512,T12866,P041,,3,11651.79
LI19513,T14888,P233,,1,5628.44
LI19514,T16655,P145,,3,23989.41
LI19515,T12467,P130,,1,6932.63
LI19516,T08094,P494,,5,8450.35
LI19517,T07243,P432,,5,51691.15
LI19518,T13294,P301,,1,9969.13
LI19519,T01934,P167,,1,9718.05
LI19520,T16715,P221,,3,2036.46
LI19521,T07249,P067,,1,2855.54
LI19522,T13175,P317,PR33,1,5005.44
LI19523,T07276,P328,,1,1797.97
LI19524,T05339,P086,,4,29988.52
LI19525,T03280,P265,,1,5499.63
LI19526,T08652,P440,,1,25713.08
LI19527,T13632,P475,,2,782.22
LI19528,T17341,P249,,3,765.54
LI19529,T00149,P321,,1,40752.69
LI19530,T04235,P013,,2,6127.14
LI19531,T08071,P120,,3,22217.19
LI19532,T01571,P396,,1,44.77
LI19533,T17816,P446,,1,3545.51
LI19534,T05219,P383,,1,3254.89
LI19535,T13441,P126,,2,5394.36
LI19536,T13302,P386,,4,26455.0
LI19537,T12251,P490,,1,4660.67
LI19538,T16151,P395,,1,228.82
LI19539,T17366,P370,,1,7154.23
LI19540,T13614,P443,,4,896.08
LI19541,T09139,P111,,1,5315.16
LI19542,T04424,P237,,1,218.47
LI19543,T14920,P387,,2,497.6
LI19544,T05516,P348,,2,8455.2
LI19545,T08680,P097,,2,8562.24
LI19546,T15415,P082,,1,7063.28
LI19547,T16421,P401,PR04,-2,-19117.26
LI19548,T10738,P427,PR43,1,10986.9
LI19549,T18733,P327,,1,214.05
LI19550,T09758,P226,PR79,3,61695.99
LI19551,T08636,P282,,3,135.45
LI19552,T15277,P174,,1,284.26
LI19553,T15826,P331,,4,10088.0
LI19554,T05900,P276,,1,4991.78
LI19555,T17793,P262,,1,1924.66
LI19556,T04541,P432,,1,10338.23
LI19557,T15722,P045,,4,6875.96
LI19558,T17978,P096,,3,18604.68
LI19559,T17874,P062,,1,2243.96
LI19560,T06649,P132,,1,43634.21
LI19561,T11754,P327,,2,428.1
LI19562,T08122,P109,,2,9591.3
LI19563,T07587,P183,,3,19420.35
LI19564,T11180,P141,,2,10977.62
LI19565,T13440,P250,,1,46.99
LI19566,T06865,P258,,3,149118.54
LI19567,T07615,P354,,3,31096.2
LI19568,T03248,P314,,2,1927.86
LI19569,T13024,P344,,1,17577.95
LI19570,T17073,P380,,1,5290.16
LI19571,T07981,P183,,1,6473.45
LI19572,T16898,P344,,2,70311.8
LI19573,T16718,P085,,1,3317.33
LI19574,T13078,P478,,2,4142.88
LI19575,T15472,P256,,1,102.94
LI19576,T17449,P417,,1,14435.33
LI19577,T16572,P161,,1,5566.25
LI19578,T14345,P020,,1,10319.45
LI19579,T17668,P046,,2,82081.62
LI19580,T08495,P446,,1,3545.51
LI19581,T08010,P073,,1,9287.25
LI19582,T11288,P417,,-1,-14435.33
LI19583,T02384,P132,,3,130902.63
LI19584,T02981,P376,,1,315.48
LI19585,T13590,P347,,1,2685.3
LI19586,T19331,P134,,3,22273.86
LI19587,T18905,P448,,1,32481.72
LI19588,T04885,P331,,2,5044.0
LI19589,T10453,P348,,1,4227.6
LI19590,T16513,P029,,1,90.11
LI19591,T06965,P048,,2,-3457.58
LI19592,T05453,P052,,2,18744.88
LI19593,T17889,P007,,1,3717.44
LI19594,T05117,P159,,1,21878.22
LI19595,T03677,P282,,3,135.45
LI19596,T07583,P167,,1,9718.05
LI19597,T07360,P007,,1,3717.44
LI19598,T13430,P164,,1,7587.98
LI19599,T06178,P267,PR54,2,19072.04
LI19600,T18110,P158,,1,8096.62
LI19601,T05975,P350,,1,133.0
LI19602,T00227,P378,,1,39507.5
LI19603,T13100,P168,,1,47.84
LI19604,T10515,P134,,3,22273.86
LI19605,T17059,P497,,2,6382.04
LI19606,T03161,P231,,1,34973.13
LI19607,T18550,P224,,1,711.13
LI19608,T06088,P117,,1,35483.32
LI19609,T13505,P247,,1,28759.24
LI19610,T13662,P039,,1,1738.82
LI19611,T14830,P153,,2,14266.16
LI19612,T12923,P372,,2,9168.24
LI19613,T12583,P229,,1,5480.12
LI19614,T00174,P482,PR82,1,4853.05
LI19615,T09828,P238,,3,14843.55
LI19616,T13977,P467,,1,1396.2
LI19617,T11983,P098,,1,2821.76
LI19618,T14541,P492,PR36,4,550.36
LI19619,T01752,P282,,2,90.3
LI19620,T12538,P184,,3,9420.39
LI19621,T11374,P196,,2,9987.8
LI19622,T14880,P064,,1,11203.73
LI19623,T16900,P271,,3,20258.22
LI19624,T09533,P324,,1,95.59
LI19625,T01972,P463,,3,34560.66
LI19626,T17140,P096,,1,6201.56
LI19627,T01174,P449,,2,9168.64
LI19628,T10335,P029,,2,180.22
LI19629,T14878,P173,,4,15703.88
LI19630,T05274,P417,PR65,1,14435.33
LI19631,T13418,P253,,1,3427.49
LI19632,T16414,P036,,5,27033.65
LI19633,T00371,P362,,1,1455.7
LI19634,T14117,P258,,1,49706.18
LI19635,T13907,P451,,1,10653.26
LI19636,T06942,P224,PR76,1,711.13
LI19637,T07801,P163,,1,4612.15
LI19638,T14272,P187,,1,26486.54
LI19639,T18023,P253,,1,3427.49
LI19640,T16521,P405,,2,16725.58
LI19641,T09971,P438,,1,6196.46
LI19642,T07773,P261,PR51,3,3649.17
LI19643,T16001,P030,,1,255.25
LI19644,T13343,P036,,1,5406.73
LI19645,T15856,P045,,1,1718.99
LI19646,T09125,P038,,1,1502.5
LI19647,T13762,P027,,2,3954.14
LI19648,T18876,P297,PR76,2,5541.48
LI19649,T07282,P220,,2,2270.38
LI19650,T04822,P266,PR95,2,3002.56
LI19651,T19883,P230,,1,3344.27
LI19652,T02395,P109,,1,7193.48
LI19653,T01388,P481,,1,5367.76
LI19654,T08011,P276,,1,4991.78
LI19655,T15821,P177,PR56,1,118.99
LI19656,T14537,P419,,1,49.74
LI19657,T00825,P125,,3,82140.27
LI19658,T05672,P247,,4,115036.96
LI19659,T02813,P153,,1,7133.08
LI19660,T14498,P346,,1,74.84
LI19661,T07193,P008,,2,82272.86
LI19662,T06968,P423,,5,33926.6
LI19663,T01212,P464,,1,10855.71
LI19664,T16050,P471,,1,1508.28
LI19665,T17690,P347,,1,2685.3
LI19666,T06030,P450,,1,11297.79
LI19667,T05562,P152,,2,13733.02
LI19668,T07756,P193,PR25,1,188.1
LI19669,T11283,P190,,1,34316.78
LI19670,T08104,P292,,1,1640.02
LI19671,T02790,P293,,1,42311.68
LI19672,T16611,P403,,2,7723.46
LI19673,T05148,P251,,1,3966.87
LI19674,T14804,P310,,1,1994.24
LI19675,T01710,P043,,1,3988.93
LI19676,T12301,P238,,1,4947.85
LI19677,T12547,P106,,1,12345.38
LI19678,T02339,P308,,1,135.99
LI19679,T15198,P016,,1,2134.75
LI19680,T03632,P214,,1,3034.28
LI19681,T03599,P240,PR88,5,227.85
LI19682,T12958,P035,,1,3048.28
LI19683,T05003,P283,,1,6245.36
LI19684,T09017,P169,,2,363.9
LI19685,T17822,P133,,1,1780.48
LI19686,T15219,P069,,2,14130.1
LI19687,T14350,P178,,2,15273.62
LI19688,T18175,P230,,1,3344.27
LI19689,T04356,P339,PR37,3,14736.78
LI19690,T16973,P076,,2,16042.94
LI19691,T06517,P495,,5,12652.75
LI19692,T05899,P188,,2,539.18
LI19693,T19678,P196,,5,24969.5
LI19694,T10542,P005,,1,24.79
LI19695,T02807,P206,,1,3304.65
LI19696,T13068,P182,PR45,5,18100.75
LI19697,T00955,P122,,1,3563.49
LI19698,T03373,P411,,2,416.66
LI19699,T01680,P213,,1,3485.99
LI19700,T13874,P435,,2,4713.92
LI19701,T15731,P338,,2,22887.0
LI19702,T06154,P494,,1,1690.07
LI19703,T08959,P376,,1,315.48
LI19704,T01128,P470,PR94,1,9763.73
LI19705,T08050,P369,,3,10795.53
LI19706,T16189,P272,,4,43319.0
LI19707,T07990,P217,,4,110508.04
LI19708,T00440,P309,,2,8224.44
LI19709,T16368,P340,,1,-1063.1
LI19710,T02125,P296,PR50,1,2805.58
LI19711,T00218,P353,,2,1009.44
LI19712,T03609,P222,,1,1950.06
LI19713,T01376,P016,,1,2134.75
LI19714,T03335,P168,,1,47.84
LI19715,T01046,P011,,1,16639.82
LI19716,T14745,P449,PR08,3,13752.96
LI19717,T00325,P027,,1,1977.07
LI19718,T10735,P482,,1,4853.05
LI19719,T03559,P384,,4,23867.52
LI19720,T18971,P007,,1,3717.44
LI19721,T10645,P477,,2,15627.1
LI19722,T08635,P074,,1,38464.91
LI19723,T08677,P451,,2,21306.52
LI19724,T08444,P312,,2,14156.84
LI19725,T05706,P331,,4,10088.0
LI19726,T09907,P102,,1,4841.91
LI19727,T16888,P337,,1,7740.71
LI19728,T00544,P112,,1,145.35
LI19729,T04427,P072,,3,28900.38
LI19730,T18994,P008,,3,123409.29
LI19731,T15845,P486,,1,10430.52
LI19732,T07536,P007,,2,7434.88
LI19733,T03340,P062,,3,6731.88
LI19734,T14579,P466,,1,4207.35
LI19735,T18299,P250,,1,46.99
LI19736,T17291,P157,,5,8717.95
LI19737,T06491,P149,,1,144.66
LI19738,T07944,P180,,1,3808.44
LI19739,T09738,P113,,2,666.06
LI19740,T02411,P260,,2,8295.28
LI19741,T06528,P102,,1,4841.91
LI19742,T02737,P105,,1,11183.61
LI19743,T10689,P013,,1,3063.57
LI19744,T07232,P125,,4,109520.36
LI19745,T03196,P460,,2,13194.18
LI19746,T12947,P121,,2,811.04
LI19747,T15683,P285,,3,41392.17
LI19748,T11596,P349,,2,16679.12
LI19749,T07700,P212,,1,8753.12
LI19750,T07902,P007,,2,7434.88
LI19751,T04118,P414,,3,22277.16
LI19752,T05532,P226,,1,20565.33
LI19753,T04207,P206,,2,6609.3
LI19754,T14756,P070,,1,5581.65
LI19755,T04262,P095,,2,650.74
LI19756,T00533,P301,,1,9969.13
LI19757,T02286,P002,,1,22830.7
LI19758,T19838,P323,,-1,-6806.27
LI19759,T00371,P295,,1,121.21
LI19760,T11534,P215,,3,10900.32
LI19761,T18621,P471,,1,1508.28
LI19762,T11631,P311,,4,735.28
LI19763,T02997,P389,,1,46.49
LI19764,T01236,P114,,1,2908.56
LI19765,T18377,P150,,2,2099.44
LI19766,T03517,P109,,2,9591.3
LI19767,T07130,P066,PR32,3,18098.37
LI19768,T07548,P392,PR08,2,690.8
LI19769,T09481,P375,,2,16231.48
LI19770,T12301,P001,,2,18304.24
LI19771,T19538,P102,,1,4841.91
LI19772,T16505,P252,,1,3130.86
LI19773,T00784,P395,,1,228.82
LI19774,T00651,P430,,1,2334.51
LI19775,T12873,P305,,1,5453.63
LI19776,T14166,P004,,1,258.89
LI19777,T03837,P137,,1,2035.43
LI19778,T09886,P119,,1,114.13
LI19779,T11488,P117,,2,354833.2
LI19780,T04329,P484,,1,334.66
LI19781,T01147,P377,,4,13188.64
LI19782,T12516,P392,,2,690.8
LI19783,T06111,P167,,2,19436.1
LI19784,T19898,P226,,1,20565.33
LI19785,T08480,P282,,1,45.15
LI19786,T18945,P049,,3,20212.11
LI19787,T07570,P498,,2,16398.22
LI19788,T10161,P033,,1,19911.29
LI19789,T09742,P015,,1,3379.46
LI19790,T18381,P242,,1,2180.78
LI19791,T12057,P124,,1,11236.13
LI19792,T15138,P053,,1,31394.22
LI19793,T06141,P275,,1,38074.48
LI19794,T17592,P358,,2,4998.76
LI19795,T16596,P188,,1,269.59
LI19796,T00266,P094,,2,2612.38
LI19797,T04869,P036,,1,5406.73
LI19798,T09400,P329,PR35,4,15763.72
LI19799,T11786,P364,PR48,1,167.32
LI19800,T13281,P134,,1,7424.62
LI19801,T01035,P097,,1,4281.12
LI19802,T03968,P266,,1,1501.28
LI19803,T12030,P373,PR86,1,7102.25
LI19804,T18045,P281,,1,4385.22
LI19805,T07594,P342,,2,610.34
LI19806,T00288,P070,,1,5581.65
LI19807,T18850,P277,,4,18274.6
LI19808,T18082,P036,,2,10813.46
LI19809,T06686,P351,,1,1618.9
LI19810,T04795,P074,,1,38464.91
LI19811,T06018,P490,,1,4660.67
LI19812,T03987,P187,,2,52973.08
LI19813,T04205,P420,,1,-1709.4
LI19814,T11283,P436,PR62,1,3565.35
LI19815,T09194,P487,,1,4499.2
LI19816,T19501,P350,,1,133.0
LI19817,T11577,P297,,4,11082.96
LI19818,T09117,P194,PR29,1,11702.14
LI19819,T13155,P029,,1,90.11
LI19820,T09525,P256,,1,102.94
LI19821,T16034,P158,PR95,-1,-8096.62
LI19822,T05141,P198,PR82,1,7989.73
LI19823,T01790,P012,,4,30170.28
LI19824,T02129,P056,PR38,1,185.4
LI19825,T04746,P398,,4,134348.84
LI19826,T16658,P204,,3,15080.22
LI19827,T16709,P480,PR100,1,1886.65
LI19828,T03235,P146,,1,47410.37
LI19829,T19796,P160,,4,24759.2
LI19830,T10780,P135,PR09,1,8832.84
LI19831,T05719,P494,,1,1690.07
LI19832,T01938,P218,,1,6584.68
LI19833,T18228,P093,,1,14258.21
LI19834,T05194,P380,,1,5290.16
LI19835,T04727,P353,PR53,1,504.72
LI19836,T16946,P436,,2,7130.7
LI19837,T19024,P209,,1,361.74
LI19838,T14881,P211,,1,14782.41
LI19839,T18240,P204,,1,5026.74
LI19840,T17348,P179,,2,7878.9
LI19841,T03601,P457,,1,2954.04
LI19842,T17096,P318,,2,-45.98
LI19843,T09249,P367,,1,222.77
LI19844,T14538,P010,,1,11482.46
LI19845,T15674,P323,,1,6806.27
LI19846,T14576,P079,,2,237.8
LI19847,T14511,P370,,3,21462.69
LI19848,T17004,P057,,1,4716.64
LI19849,T07281,P205,,1,206.79
LI19850,T12839,P069,PR81,3,21195.15
LI19851,T17649,P080,,2,5440.06
LI19852,T15782,P158,,1,8096.62
LI19853,T10549,P364,,1,167.32
LI19854,T09132,P046,,4,164163.24
LI19855,T04688,P144,,4,1313.24
LI19856,T03558,P372,,-2,-9168.24
LI19857,T02389,P147,,1,7493.34
LI19858,T05551,P042,,1,1820.82
LI19859,T11229,P436,,4,14261.4
LI19860,T11202,P377,,3,9891.48
LI19861,T08226,P113,,1,333.03
LI19862,T04858,P177,PR68,4,475.96
LI19863,T12527,P485,,3,6841.89
LI19864,T19269,P065,,1,72.6
LI19865,T01965,P099,,2,21311.36
LI19866,T11791,P304,,5,30649.05
LI19867,T04488,P368,,1,8349.18
LI19868,T19001,P146,,1,47410.37
LI19869,T04439,P227,PR02,1,10522.3
LI19870,T02436,P141,,1,5488.81
LI19871,T09551,P074,,5,192324.55
LI19872,T03501,P253,,2,6854.98
LI19873,T07686,P400,,1,1174.83
LI19874,T05970,P117,,5,177416.6
LI19875,T14978,P301,,5,49845.65
LI19876,T04979,P391,,1,14304.81
LI19877,T03449,P235,PR47,1,151.54
LI19878,T10297,P441,,1,893.17
LI19879,T00788,P049,,1,6737.37
LI19880,T03962,P247,,1,28759.24
LI19881,T17631,P148,,1,12653.82
LI19882,T01134,P330,,1,93.46
LI19883,T02979,P180,,1,3808.44
LI19884,T19920,P418,,3,22248.09
LI19885,T04021,P242,,3,6542.34
LI19886,T05999,P177,,5,594.95
LI19887,T02965,P189,,1,69.36
LI19888,T17790,P488,,5,39374.5
LI19889,T12645,P326,,2,67090.68
LI19890,T09320,P389,,1,46.49
LI19891,T00173,P393,,4,53987.48
LI19892,T05244,P266,,1,1501.28
LI19893,T15985,P420,,1,-1709.4
LI19894,T02201,P271,,5,33763.7
LI19895,T02502,P415,,3,322.32
LI19896,T06609,P469,,1,4753.95
LI19897,T09468,P098,,1,2821.76
LI19898,T03854,P048,,2,-3457.58
LI19899,T16026,P382,PR93,2,143.1
LI19900,T10487,P159,,3,65634.66
LI19901,T06712,P460,,2,13194.18
LI19902,T18572,P430,PR75,1,2334.51
LI19903,T02931,P010,,2,114824.6
LI19904,T07396,P425,,2,1930.92
LI19905,T13259,P037,,1,4870.43
LI19906,T00049,P083,,1,10503.18
LI19907,T01716,P400,,1,1174.83
LI19908,T00200,P306,,1,4573.85
LI19909,T10496,P247,,3,86277.72
LI19910,T02845,P149,,1,144.66
LI19911,T05031,P201,PR45,1,321.85
LI19912,T18283,P213,,5,17429.95
LI19913,T09201,P020,,1,10319.45
LI19914,T11054,P055,,1,3570.1
LI19915,T09506,P493,PR98,1,3836.53
LI19916,T17888,P430,,1,2334.51
LI19917,T05931,P369,,2,7197.02
LI19918,T11251,P075,,1,11961.56
LI19919,T08039,P275,,5,190372.4
LI19920,T12562,P392,,1,345.4
LI19921,T19682,P263,,1,7468.03
LI19922,T06844,P274,,4,9846.84
LI19923,T00338,P204,,1,5026.74
LI19924,T19536,P324,,2,191.18
LI19925,T00916,P237,,1,218.47
LI19926,T00155,P344,,1,35155.9
LI19927,T15320,P058,,1,9633.38
LI19928,T01946,P247,,1,28759.24
LI19929,T07385,P285,,1,13797.39
LI19930,T19667,P094,PR80,1,1306.19
LI19931,T09138,P309,,2,8224.44
LI19932,T03835,P352,,1,1175.61
LI19933,T00744,P294,,5,23200.95
LI19934,T16766,P431,,1,134.74
LI19935,T06322,P315,,2,7264.7
LI19936,T12615,P470,,4,39054.92
LI19937,T19726,P006,,1,288.27
LI19938,T03702,P008,,1,41136.43
LI19939,T07667,P267,,4,38144.08
LI19940,T04838,P350,,1,133.0
LI19941,T05434,P094,,1,1306.19
LI19942,T10382,P167,,5,48590.25
LI19943,T15240,P355,PR79,1,1742.81
LI19944,T10387,P015,,4,13517.84
LI19945,T17540,P228,,1,2989.04
LI19946,T13155,P185,,3,11024.76
LI19947,T14461,P255,,4,104155.48
LI19948,T15244,P280,,1,14516.32
LI19949,T04025,P098,,1,2821.76
LI19950,T08329,P419,,1,49.74
LI19951,T16268,P068,PR06,1,260.38
LI19952,T13932,P109,,1,4795.65
LI19953,T16651,P289,,1,27055.44
LI19954,T14397,P159,,2,43756.44
LI19955,T07943,P206,,3,9913.95
LI19956,T00599,P221,,1,678.82
LI19957,T16197,P470,,1,9763.73
LI19958,T17170,P040,,3,34579.5
LI19959,T01835,P132,,1,43634.21
LI19960,T00081,P046,,1,41040.81
LI19961,T11573,P494,,1,1690.07
LI19962,T11810,P356,,1,2486.26
LI19963,T06234,P155,,1,11191.16
LI19964,T18178,P151,,1,153.0
LI19965,T13031,P036,,4,21626.92
LI19966,T02073,P377,,1,3297.16
LI19967,T07162,P453,,2,4820.74
LI19968,T12780,P015,PR67,2,6758.92
LI19969,T06496,P096,,1,6201.56
LI19970,T18702,P262,,5,9623.3
LI19971,T12597,P306,,2,9147.7
LI19972,T07579,P331,,1,2522.0
LI19973,T13338,P390,,1,7693.41
LI19974,T14011,P027,,2,3954.14
LI19975,T10750,P294,,1,4640.19
LI19976,T00237,P036,,1,5406.73
LI19977,T18788,P408,,3,44635.86
LI19978,T18826,P261,PR96,1,1216.39
LI19979,T09535,P121,,1,405.52
LI19980,T10077,P456,,1,1256.21
LI19981,T10180,P424,,2,13705.48
LI19982,T10321,P303,,1,9673.87
LI19983,T05112,P286,,1,293.98
LI19984,T04666,P300,,1,38384.5
LI19985,T16425,P083,,1,10503.18
LI19986,T05053,P276,,2,9983.56
LI19987,T04444,P051,,1,304.18
LI19988,T14979,P115,,1,2710.49
LI19989,T06629,P094,,2,2612.38
LI19990,T15124,P012,,1,7542.57
LI19991,T02772,P408,,1,14878.62
LI19992,T09150,P387,,5,1244.0
LI19993,T06006,P451,,1,10653.26
LI19994,T17111,P286,,4,1175.92
LI19995,T10679,P462,,-1,-14931.3
LI19996,T07214,P311,,1,183.82
LI19997,T13064,P004,,1,258.89
LI19998,T04441,P340,,2,-2126.2
LI19999,T12279,P406,,2,18854.92
LI20000,T08712,P389,,2,92.98
LI20001,T07786,P432,,1,10338.23
LI20002,T18729,P420,,1,-1709.4
LI20003,T10440,P209,,1,361.74
LI20004,T05297,P486,PR08,1,10430.52
LI20005,T15923,P317,,2,10010.88
LI20006,T19660,P401,,-1,-9558.63
LI20007,T07213,P461,,1,6922.84
LI20008,T06004,P242,,5,10903.9
LI20009,T15340,P145,,2,15992.94
LI20010,T03049,P063,,1,2577.67
LI20011,T16204,P274,,1,2461.71
LI20012,T04920,P295,,3,363.63
LI20013,T09484,P026,,-1,-398.76
LI20014,T05504,P176,,4,18126.6
LI20015,T14973,P262,,3,5773.98
LI20016,T06523,P500,,1,4871.97
LI20017,T05873,P081,,1,1439.42
LI20018,T07588,P232,,1,125.19
LI20019,T11344,P155,PR47,2,22382.32
LI20020,T06587,P352,,2,2351.22
LI20021,T00006,P411,,1,208.33
LI20022,T15079,P279,,2,6398.46
LI20023,T13643,P479,PR93,1,3400.26
LI20024,T16368,P036,,1,5406.73
LI20025,T16574,P472,,1,11713.75
LI20026,T02281,P417,,1,14435.33
LI20027,T08526,P276,,1,4991.78
LI20028,T06738,P089,,1,1421.76
LI20029,T00725,P405,,4,33451.16
LI20030,T02198,P181,,1,2813.9
LI20031,T00975,P041,,1,3883.93
